source,dataset,origin_country,destination_country,year,measure_type,value,analysis_question
eurostat,eurostat_citizenship_acquisition,Cameroon,Lithuania,2015,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Luxembourg,2015,citizenship_acquisition,6.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Hungary,2015,citizenship_acquisition,2.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Malta,2015,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Netherlands,2015,citizenship_acquisition,95.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Austria,2015,citizenship_acquisition,32.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Poland,2015,citizenship_acquisition,5.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Portugal,2015,citizenship_acquisition,5.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Romania,2015,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Slovenia,2015,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Slovakia,2015,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Finland,2015,citizenship_acquisition,48.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Sweden,2015,citizenship_acquisition,93.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Iceland,2015,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Liechtenstein,2015,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Norway,2015,citizenship_acquisition,27.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Switzerland,2015,citizenship_acquisition,156.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,United Kingdom,2015,citizenship_acquisition,471.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,North Macedonia,2015,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Georgia,2015,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Albania,2015,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Türkiye,2015,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Ukraine,2015,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Belarus,2015,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Russia,2015,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Armenia,2015,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Belgium,2016,citizenship_acquisition,845.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Bulgaria,2016,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Czechia,2016,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Denmark,2016,citizenship_acquisition,51.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Germany,2016,citizenship_acquisition,920.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Estonia,2016,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Ireland,2016,citizenship_acquisition,43.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Greece,2016,citizenship_acquisition,3.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Spain,2016,citizenship_acquisition,196.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,France,2016,citizenship_acquisition,3377.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Croatia,2016,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Italy,2016,citizenship_acquisition,658.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Cyprus,2016,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Latvia,2016,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Lithuania,2016,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Luxembourg,2016,citizenship_acquisition,18.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Hungary,2016,citizenship_acquisition,7.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Malta,2016,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Netherlands,2016,citizenship_acquisition,88.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Austria,2016,citizenship_acquisition,35.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Poland,2016,citizenship_acquisition,6.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Portugal,2016,citizenship_acquisition,12.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Romania,2016,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Slovenia,2016,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Slovakia,2016,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Finland,2016,citizenship_acquisition,67.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Sweden,2016,citizenship_acquisition,123.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Iceland,2016,citizenship_acquisition,2.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Liechtenstein,2016,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Norway,2016,citizenship_acquisition,38.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Switzerland,2016,citizenship_acquisition,227.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,United Kingdom,2016,citizenship_acquisition,508.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,North Macedonia,2016,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Georgia,2016,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Albania,2016,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Türkiye,2016,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Ukraine,2016,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Belarus,2016,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Russia,2016,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Armenia,2016,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Belgium,2017,citizenship_acquisition,872.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Bulgaria,2017,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Czechia,2017,citizenship_acquisition,2.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Denmark,2017,citizenship_acquisition,14.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Germany,2017,citizenship_acquisition,953.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Estonia,2017,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Ireland,2017,citizenship_acquisition,38.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Greece,2017,citizenship_acquisition,3.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Spain,2017,citizenship_acquisition,83.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,France,2017,citizenship_acquisition,3137.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Croatia,2017,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Italy,2017,citizenship_acquisition,488.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Cyprus,2017,citizenship_acquisition,2.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Latvia,2017,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Lithuania,2017,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Luxembourg,2017,citizenship_acquisition,20.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Hungary,2017,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Malta,2017,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Netherlands,2017,citizenship_acquisition,64.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Austria,2017,citizenship_acquisition,24.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Poland,2017,citizenship_acquisition,10.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Portugal,2017,citizenship_acquisition,5.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Romania,2017,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Slovenia,2017,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Slovakia,2017,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Finland,2017,citizenship_acquisition,82.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Sweden,2017,citizenship_acquisition,145.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Iceland,2017,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Liechtenstein,2017,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Norway,2017,citizenship_acquisition,39.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Switzerland,2017,citizenship_acquisition,211.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,United Kingdom,2017,citizenship_acquisition,414.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,North Macedonia,2017,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Georgia,2017,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Albania,2017,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Türkiye,2017,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Ukraine,2017,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Belarus,2017,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Russia,2017,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Armenia,2017,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Belgium,2018,citizenship_acquisition,955.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Bulgaria,2018,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Czechia,2018,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Denmark,2018,citizenship_acquisition,3.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Germany,2018,citizenship_acquisition,910.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Estonia,2018,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Ireland,2018,citizenship_acquisition,33.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Greece,2018,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Spain,2018,citizenship_acquisition,123.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,France,2018,citizenship_acquisition,2502.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Croatia,2018,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Italy,2018,citizenship_acquisition,303.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Cyprus,2018,citizenship_acquisition,2.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Latvia,2018,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Lithuania,2018,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Luxembourg,2018,citizenship_acquisition,19.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Hungary,2018,citizenship_acquisition,2.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Malta,2018,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Netherlands,2018,citizenship_acquisition,74.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Austria,2018,citizenship_acquisition,7.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Poland,2018,citizenship_acquisition,5.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Portugal,2018,citizenship_acquisition,6.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Romania,2018,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Slovenia,2018,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Slovakia,2018,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Finland,2018,citizenship_acquisition,65.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Sweden,2018,citizenship_acquisition,117.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Iceland,2018,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Liechtenstein,2018,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Norway,2018,citizenship_acquisition,15.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Switzerland,2018,citizenship_acquisition,166.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,United Kingdom,2018,citizenship_acquisition,461.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,North Macedonia,2018,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Georgia,2018,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Albania,2018,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Türkiye,2018,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Ukraine,2018,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Belarus,2018,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Russia,2018,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Armenia,2018,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Belgium,2019,citizenship_acquisition,1046.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Bulgaria,2019,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Czechia,2019,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Denmark,2019,citizenship_acquisition,2.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Germany,2019,citizenship_acquisition,955.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Estonia,2019,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Ireland,2019,citizenship_acquisition,27.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Greece,2019,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Spain,2019,citizenship_acquisition,152.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,France,2019,citizenship_acquisition,2463.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Croatia,2019,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Italy,2019,citizenship_acquisition,401.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Cyprus,2019,citizenship_acquisition,4.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Latvia,2019,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Lithuania,2019,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Luxembourg,2019,citizenship_acquisition,26.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Hungary,2019,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Malta,2019,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Netherlands,2019,citizenship_acquisition,46.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Austria,2019,citizenship_acquisition,30.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Poland,2019,citizenship_acquisition,7.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Portugal,2019,citizenship_acquisition,5.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Romania,2019,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Slovenia,2019,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Slovakia,2019,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Finland,2019,citizenship_acquisition,62.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Sweden,2019,citizenship_acquisition,47.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Iceland,2019,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Liechtenstein,2019,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Norway,2019,citizenship_acquisition,25.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Switzerland,2019,citizenship_acquisition,151.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,United Kingdom,2019,citizenship_acquisition,489.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,North Macedonia,2019,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Georgia,2019,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Albania,2019,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Türkiye,2019,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Ukraine,2019,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Belarus,2019,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Russia,2019,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Armenia,2019,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Belgium,2020,citizenship_acquisition,945.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Bulgaria,2020,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Czechia,2020,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Denmark,2020,citizenship_acquisition,18.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Germany,2020,citizenship_acquisition,895.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Estonia,2020,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Ireland,2020,citizenship_acquisition,24.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Greece,2020,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Spain,2020,citizenship_acquisition,258.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,France,2020,citizenship_acquisition,2108.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Croatia,2020,citizenship_acquisition,2.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Italy,2020,citizenship_acquisition,304.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Cyprus,2020,citizenship_acquisition,4.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Latvia,2020,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Lithuania,2020,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Luxembourg,2020,citizenship_acquisition,15.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Hungary,2020,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Malta,2020,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Netherlands,2020,citizenship_acquisition,70.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Austria,2020,citizenship_acquisition,12.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Poland,2020,citizenship_acquisition,7.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Portugal,2020,citizenship_acquisition,17.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Romania,2020,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Slovenia,2020,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Slovakia,2020,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Finland,2020,citizenship_acquisition,39.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Sweden,2020,citizenship_acquisition,81.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Iceland,2020,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Liechtenstein,2020,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Norway,2020,citizenship_acquisition,15.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Switzerland,2020,citizenship_acquisition,122.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,United Kingdom,2020,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,North Macedonia,2020,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Georgia,2020,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Albania,2020,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
